Iteration,empty,normal,H,G,GH,A,AH,AG,AGH,total_cells,invasive_percent
36,2444,49,7,0,0,0,0,0,0,56,0.125
37,2441,49,10,0,0,0,0,0,0,59,0.1694915254237288
38,2438,49,13,0,0,0,0,0,0,62,0.20967741935483872
39,2436,49,15,0,0,0,0,0,0,64,0.234375
40,2432,49,18,0,1,0,0,0,0,68,0.27941176470588236
41,2427,49,23,0,1,0,0,0,0,73,0.3287671232876712
42,2424,49,26,0,1,0,0,0,0,76,0.35526315789473684
43,2420,49,30,0,1,0,0,0,0,80,0.3875
44,2416,49,34,0,1,0,0,0,0,84,0.4166666666666667
45,2413,49,37,0,1,0,0,0,0,87,0.4367816091954023
46,2404,49,46,0,1,0,0,0,0,96,0.4895833333333333
47,2400,49,50,0,1,0,0,0,0,100,0.51
48,2396,49,54,0,1,0,0,0,0,104,0.5288461538461539
49,2387,49,63,0,1,0,0,0,0,113,0.5663716814159292
50,2382,48,69,0,1,0,0,0,0,118,0.5932203389830508
51,2375,48,76,0,1,0,0,0,0,125,0.616
52,2369,48,82,0,1,0,0,0,0,131,0.6335877862595419
53,2363,48,88,0,1,0,0,0,0,137,0.6496350364963503
54,2354,48,97,0,1,0,0,0,0,146,0.6712328767123288
55,2349,48,102,0,1,0,0,0,0,151,0.6821192052980133
56,2340,48,111,0,1,0,0,0,0,160,0.7
57,2333,48,118,0,1,0,0,0,0,167,0.7125748502994012
58,2323,48,128,0,1,0,0,0,0,177,0.7288135593220338
59,2317,48,134,0,1,0,0,0,0,183,0.7377049180327869
60,2307,48,144,0,1,0,0,0,0,193,0.7512953367875648
61,2299,48,152,0,1,0,0,0,0,201,0.7611940298507462
62,2290,48,161,0,1,0,0,0,0,210,0.7714285714285715
63,2283,48,168,0,1,0,0,0,0,217,0.7788018433179723
64,2275,48,176,0,1,0,0,0,0,225,0.7866666666666666
65,2262,48,189,0,1,0,0,0,0,238,0.7983193277310925
66,2257,48,194,0,1,0,0,0,0,243,0.8024691358024691
67,2248,48,203,0,1,0,0,0,0,252,0.8095238095238095
68,2240,47,211,1,1,0,0,0,0,260,0.8192307692307692
69,2231,47,220,1,1,0,0,0,0,269,0.8252788104089219
70,2222,47,229,1,1,0,0,0,0,278,0.8309352517985612
71,2210,47,241,1,1,0,0,0,0,290,0.8379310344827586
72,2207,47,244,1,1,0,0,0,0,293,0.8395904436860068
73,2196,47,255,1,1,0,0,0,0,304,0.8453947368421053
74,2193,47,258,1,1,0,0,0,0,307,0.8469055374592834
75,2180,47,271,1,1,0,0,0,0,320,0.853125
76,2172,47,279,1,1,0,0,0,0,328,0.8567073170731707
77,2166,47,285,1,1,0,0,0,0,334,0.8592814371257484
78,2156,47,295,1,1,0,0,0,0,344,0.8633720930232558
79,2144,47,307,1,1,0,0,0,0,356,0.8679775280898876
80,2139,47,312,1,1,0,0,0,0,361,0.8698060941828255
81,2130,47,321,1,1,0,0,0,0,370,0.8729729729729729
82,2124,47,327,1,1,0,0,0,0,376,0.875
83,2116,47,335,1,1,0,0,0,0,384,0.8776041666666666
84,2105,47,346,1,1,0,0,0,0,395,0.8810126582278481
85,2095,47,356,1,1,0,0,0,0,405,0.8839506172839506
86,2089,47,361,1,2,0,0,0,0,411,0.8856447688564477
87,2078,47,372,1,2,0,0,0,0,422,0.8886255924170616
88,2071,47,379,1,2,0,0,0,0,429,0.8904428904428905
89,2065,47,385,1,2,0,0,0,0,435,0.8919540229885058
90,2056,47,394,1,2,0,0,0,0,444,0.8941441441441441
91,2052,47,398,1,2,0,0,0,0,448,0.8950892857142857
92,2050,47,401,1,1,0,0,0,0,450,0.8955555555555555
93,2039,47,412,1,1,0,0,0,0,461,0.8980477223427332
94,2033,47,418,1,1,0,0,0,0,467,0.8993576017130621
95,2027,47,424,1,1,0,0,0,0,473,0.9006342494714588
96,2014,47,437,1,1,0,0,0,0,486,0.9032921810699589
97,2010,47,441,1,1,0,0,0,0,490,0.9040816326530612
98,1995,47,456,1,1,0,0,0,0,505,0.906930693069307
99,1994,47,457,1,1,0,0,0,0,506,0.9071146245059288
100,1985,47,466,1,1,0,0,0,0,515,0.9087378640776699
101,1979,47,472,1,1,0,0,0,0,521,0.9097888675623801
102,1972,47,479,1,1,0,0,0,0,528,0.9109848484848485
103,1966,47,485,1,1,0,0,0,0,534,0.9119850187265918
104,1960,47,491,1,1,0,0,0,0,540,0.912962962962963
105,1952,47,499,1,1,0,0,0,0,548,0.9142335766423357
106,1947,47,504,1,1,0,0,0,0,553,0.9150090415913201
107,1944,47,507,1,1,0,0,0,0,556,0.9154676258992805
108,1934,47,517,1,1,0,0,0,0,566,0.9169611307420494
109,1927,47,524,1,1,0,0,0,0,573,0.9179755671902269
110,1921,47,530,1,1,0,0,0,0,579,0.918825561312608
111,1919,47,532,1,1,0,0,0,0,581,0.919104991394148
112,1916,47,535,1,1,0,0,0,0,584,0.9195205479452054
113,1910,47,541,1,1,0,0,0,0,590,0.9203389830508475
114,1899,47,552,1,1,0,0,0,0,601,0.9217970049916805
115,1898,47,553,1,1,0,0,0,0,602,0.9219269102990033
116,1889,47,562,1,1,0,0,0,0,611,0.9230769230769231
117,1883,47,568,1,1,0,0,0,0,617,0.9238249594813615
118,1880,47,571,1,1,0,0,0,0,620,0.9241935483870968
119,1874,47,577,1,1,0,0,0,0,626,0.9249201277955271
120,1867,47,584,1,1,0,0,0,0,633,0.9257503949447078
121,1864,47,587,1,1,0,0,0,0,636,0.9261006289308176
122,1862,47,589,1,1,0,0,0,0,638,0.9263322884012539
123,1859,47,592,1,1,0,0,0,0,641,0.9266770670826833
124,1851,47,600,1,1,0,0,0,0,649,0.9275808936825886
125,1847,47,604,1,1,0,0,0,0,653,0.9280245022970903
126,1845,47,606,1,1,0,0,0,0,655,0.9282442748091603
127,1839,47,612,1,1,0,0,0,0,661,0.9288956127080181
128,1834,47,617,1,1,0,0,0,0,666,0.9294294294294294
129,1835,47,616,1,1,0,0,0,0,665,0.9293233082706767
130,1832,47,619,1,1,0,0,0,0,668,0.9296407185628742
131,1827,47,624,1,1,0,0,0,0,673,0.9301634472511144
132,1822,47,628,1,2,0,0,0,0,678,0.9306784660766961
133,1820,47,630,1,2,0,0,0,0,680,0.9308823529411765
134,1819,47,631,1,2,0,0,0,0,681,0.9309838472834068
135,1819,47,631,1,2,0,0,0,0,681,0.9309838472834068
136,1816,47,634,1,2,0,0,0,0,684,0.9312865497076024
137,1809,47,641,1,2,0,0,0,0,691,0.9319826338639653
138,1809,47,641,1,2,0,0,0,0,691,0.9319826338639653
139,1808,47,642,1,2,0,0,0,0,692,0.9320809248554913
140,1800,47,650,1,2,0,0,0,0,700,0.9328571428571428
141,1797,47,653,1,2,0,0,0,0,703,0.9331436699857752
142,1796,47,655,1,1,0,0,0,0,704,0.9332386363636364
143,1793,47,658,1,1,0,0,0,0,707,0.9335219236209336
144,1783,47,668,1,1,0,0,0,0,717,0.9344490934449093
145,1783,47,668,1,1,0,0,0,0,717,0.9344490934449093
146,1779,47,672,1,1,0,0,0,0,721,0.9348127600554785
147,1782,47,669,1,1,0,0,0,0,718,0.9345403899721448
148,1779,47,672,1,1,0,0,0,0,721,0.9348127600554785
149,1776,47,675,1,1,0,0,0,0,724,0.9350828729281768
150,1772,47,679,1,1,0,0,0,0,728,0.9354395604395604
151,1768,47,683,1,1,0,0,0,0,732,0.9357923497267759
152,1767,47,684,1,1,0,0,0,0,733,0.9358799454297408
153,1769,47,682,1,1,0,0,0,0,731,0.9357045143638851
154,1764,47,687,1,1,0,0,0,0,736,0.936141304347826
155,1760,47,691,1,1,0,0,0,0,740,0.9364864864864865
156,1754,47,697,1,1,0,0,0,0,746,0.9369973190348525
157,1757,47,694,1,1,0,0,0,0,743,0.9367429340511441
158,1761,47,690,1,1,0,0,0,0,739,0.9364005412719891
159,1757,47,694,1,1,0,0,0,0,743,0.9367429340511441
160,1759,47,692,1,1,0,0,0,0,741,0.9365721997300944
161,1756,47,695,1,1,0,0,0,0,744,0.9368279569892473
162,1753,47,698,1,1,0,0,0,0,747,0.9370816599732262
163,1751,47,700,1,1,0,0,0,0,749,0.9372496662216289
164,1749,47,702,1,1,0,0,0,0,751,0.9374167776298269
165,1748,47,704,0,1,0,0,0,0,752,0.9375
166,1746,47,706,0,1,0,0,0,0,754,0.9376657824933687
167,1743,47,709,0,1,0,0,0,0,757,0.9379128137384413
168,1743,47,709,0,1,0,0,0,0,757,0.9379128137384413
169,1741,47,711,0,1,0,0,0,0,759,0.9380764163372859
170,1735,47,717,0,1,0,0,0,0,765,0.938562091503268
171,1729,47,723,0,1,0,0,0,0,771,0.9390402075226978
172,1730,47,722,0,1,0,0,0,0,770,0.938961038961039
173,1730,47,722,0,1,0,0,0,0,770,0.938961038961039
174,1729,47,723,0,1,0,0,0,0,771,0.9390402075226978
175,1729,47,723,0,1,0,0,0,0,771,0.9390402075226978
176,1726,47,726,0,1,0,0,0,0,774,0.9392764857881137
177,1718,47,734,0,1,0,0,0,0,782,0.9398976982097187
178,1718,47,734,0,1,0,0,0,0,782,0.9398976982097187
179,1721,47,731,0,1,0,0,0,0,779,0.9396662387676509
180,1715,47,737,0,1,0,0,0,0,785,0.9401273885350319
181,1715,47,737,0,1,0,0,0,0,785,0.9401273885350319
182,1716,47,736,0,1,0,0,0,0,784,0.9400510204081632
183,1716,47,736,0,1,0,0,0,0,784,0.9400510204081632
184,1716,47,736,0,1,0,0,0,0,784,0.9400510204081632
185,1717,47,735,0,1,0,0,0,0,783,0.9399744572158365
186,1712,47,740,0,1,0,0,0,0,788,0.9403553299492385
187,1716,47,736,0,1,0,0,0,0,784,0.9400510204081632
188,1718,47,734,0,1,0,0,0,0,782,0.9398976982097187
189,1718,47,734,0,1,0,0,0,0,782,0.9398976982097187
190,1721,47,730,0,1,0,1,0,0,779,0.9396662387676509
191,1722,47,729,0,1,0,1,0,0,778,0.9395886889460154
192,1722,47,729,0,1,0,1,0,0,778,0.9395886889460154
193,1716,47,735,0,1,0,1,0,0,784,0.9400510204081632
194,1719,47,732,0,1,0,1,0,0,781,0.939820742637644
195,1715,47,736,0,1,0,1,0,0,785,0.9401273885350319
196,1707,47,744,0,1,0,1,0,0,793,0.9407313997477932
197,1710,47,741,0,1,0,1,0,0,790,0.9405063291139241
198,1711,47,740,0,1,0,1,0,0,789,0.9404309252217997
199,1715,47,736,0,1,0,1,0,0,785,0.9401273885350319
200,1709,47,742,0,1,0,1,0,0,791,0.9405815423514539
201,1715,47,736,0,1,0,1,0,0,785,0.9401273885350319
202,1708,47,743,0,1,0,1,0,0,792,0.9406565656565656
203,1710,47,741,0,1,0,1,0,0,790,0.9405063291139241
204,1713,47,738,0,1,0,1,0,0,787,0.940279542566709
205,1710,47,741,0,1,0,1,0,0,790,0.9405063291139241
206,1712,47,739,0,1,0,1,0,0,788,0.9403553299492385
207,1719,47,732,0,1,0,1,0,0,781,0.939820742637644
208,1719,47,732,0,1,0,1,0,0,781,0.939820742637644
209,1716,47,735,0,1,0,1,0,0,784,0.9400510204081632
210,1720,47,731,0,1,0,1,0,0,780,0.9397435897435897
211,1718,47,733,0,1,0,1,0,0,782,0.9398976982097187
212,1720,47,731,0,1,0,1,0,0,780,0.9397435897435897
213,1722,47,729,0,1,0,1,0,0,778,0.9395886889460154
214,1719,46,733,0,1,0,1,0,0,781,0.941101152368758
215,1716,46,736,0,1,0,1,0,0,784,0.9413265306122449
216,1709,46,743,0,1,0,1,0,0,791,0.9418457648546145
217,1715,46,737,0,1,0,1,0,0,785,0.9414012738853503
218,1717,46,735,0,1,0,1,0,0,783,0.9412515964240102
219,1712,46,740,0,1,0,1,0,0,788,0.9416243654822335
220,1711,46,740,0,1,0,2,0,0,789,0.9416983523447402
221,1710,46,741,0,1,0,2,0,0,790,0.9417721518987342
222,1714,46,737,0,1,0,2,0,0,786,0.9414758269720102
223,1719,46,732,0,1,0,2,0,0,781,0.941101152368758
224,1713,46,737,0,2,0,2,0,0,787,0.9415501905972046
225,1712,46,738,0,2,0,2,0,0,788,0.9416243654822335
226,1711,47,738,0,2,0,2,0,0,789,0.9404309252217997
227,1710,47,739,0,2,0,2,0,0,790,0.9405063291139241
228,1706,47,743,0,2,0,2,0,0,794,0.9408060453400504
229,1709,47,740,0,2,0,2,0,0,791,0.9405815423514539
230,1713,47,736,0,2,0,2,0,0,787,0.940279542566709
231,1704,47,745,0,2,0,2,0,0,796,0.9409547738693468
232,1701,47,748,0,2,0,2,0,0,799,0.9411764705882353
233,1704,47,745,0,2,0,2,0,0,796,0.9409547738693468
234,1709,47,740,0,2,0,2,0,0,791,0.9405815423514539
235,1716,47,733,0,2,0,2,0,0,784,0.9400510204081632
236,1721,47,728,0,2,0,2,0,0,779,0.9396662387676509
237,1717,47,732,0,2,0,2,0,0,783,0.9399744572158365
238,1709,47,740,0,2,0,2,0,0,791,0.9405815423514539
239,1710,47,739,0,2,0,2,0,0,790,0.9405063291139241
240,1711,46,739,0,2,0,2,0,0,789,0.9416983523447402
241,1709,46,741,0,2,0,2,0,0,791,0.9418457648546145
242,1709,46,741,0,2,0,2,0,0,791,0.9418457648546145
243,1704,46,746,0,2,0,2,0,0,796,0.9422110552763819
244,1701,46,749,0,2,0,2,0,0,799,0.9424280350438048
245,1700,46,750,0,2,0,2,0,0,800,0.9425
246,1703,46,747,0,2,0,2,0,0,797,0.9422835633626098
247,1701,46,749,0,2,0,2,0,0,799,0.9424280350438048
248,1701,47,748,0,2,0,2,0,0,799,0.9411764705882353
249,1707,47,742,0,2,0,2,0,0,793,0.9407313997477932
250,1707,47,742,0,2,0,2,0,0,793,0.9407313997477932
251,1701,47,748,0,2,0,2,0,0,799,0.9411764705882353
252,1703,47,746,0,2,0,2,0,0,797,0.9410288582183187
253,1706,47,743,0,2,0,2,0,0,794,0.9408060453400504
254,1704,47,745,0,2,0,2,0,0,796,0.9409547738693468
255,1703,47,746,0,2,0,2,0,0,797,0.9410288582183187
256,1700,47,749,0,2,0,2,0,0,800,0.94125
257,1698,47,751,0,2,0,2,0,0,802,0.9413965087281796
258,1701,47,748,0,2,0,2,0,0,799,0.9411764705882353
259,1710,47,739,0,2,0,2,0,0,790,0.9405063291139241
260,1707,47,742,0,2,0,2,0,0,793,0.9407313997477932
261,1700,47,749,0,2,0,2,0,0,800,0.94125
262,1695,47,754,0,2,0,2,0,0,805,0.9416149068322981
263,1693,47,756,0,2,0,2,0,0,807,0.9417596034696406
264,1699,47,750,0,2,0,2,0,0,801,0.9413233458177278
265,1705,47,744,0,2,0,2,0,0,795,0.9408805031446541
266,1708,47,741,0,2,0,2,0,0,792,0.9406565656565656
267,1711,47,738,0,2,0,2,0,0,789,0.9404309252217997
268,1717,47,732,0,2,0,2,0,0,783,0.9399744572158365
269,1716,47,733,0,2,0,2,0,0,784,0.9400510204081632
270,1718,47,731,0,2,0,2,0,0,782,0.9398976982097187
271,1711,47,738,0,2,0,2,0,0,789,0.9404309252217997
272,1715,47,735,0,1,0,2,0,0,785,0.9401273885350319
273,1717,47,733,0,1,0,2,0,0,783,0.9399744572158365
274,1723,47,727,0,1,0,2,0,0,777,0.9395109395109396
275,1718,47,732,0,1,0,2,0,0,782,0.9398976982097187
276,1716,47,733,0,1,0,3,0,0,784,0.9400510204081632
277,1732,47,717,0,1,0,3,0,0,768,0.9388020833333334
278,1735,47,714,0,1,0,3,0,0,765,0.938562091503268
279,1732,47,717,0,1,0,3,0,0,768,0.9388020833333334
280,1728,47,721,0,1,0,3,0,0,772,0.939119170984456
281,1729,47,720,0,1,0,3,0,0,771,0.9390402075226978
282,1733,47,716,0,1,0,3,0,0,767,0.9387222946544981
283,1735,47,714,0,1,0,3,0,0,765,0.938562091503268
284,1734,47,715,0,1,0,3,0,0,766,0.9386422976501305
285,1734,47,715,0,1,0,3,0,0,766,0.9386422976501305
286,1733,47,716,0,1,0,3,0,0,767,0.9387222946544981
287,1736,47,713,0,1,0,3,0,0,764,0.9384816753926701
288,1741,47,708,0,1,0,3,0,0,759,0.9380764163372859
289,1739,47,710,0,1,0,3,0,0,761,0.938239159001314
290,1746,47,703,0,1,0,3,0,0,754,0.9376657824933687
291,1747,47,702,0,1,0,3,0,0,753,0.9375830013280213
292,1741,47,708,0,1,0,3,0,0,759,0.9380764163372859
293,1741,46,709,0,1,0,3,0,0,759,0.9393939393939394
294,1739,46,711,0,1,0,3,0,0,761,0.9395532194480947
295,1742,46,708,0,1,0,3,0,0,758,0.9393139841688655
296,1742,46,708,0,1,0,3,0,0,758,0.9393139841688655
297,1743,46,707,0,1,0,3,0,0,757,0.9392338177014531
298,1736,46,714,0,1,0,3,0,0,764,0.9397905759162304
299,1737,46,713,0,1,0,3,0,0,763,0.9397116644823067
300,1740,46,710,0,1,0,3,0,0,760,0.9394736842105263
301,1748,46,702,0,1,0,3,0,0,752,0.9388297872340425
302,1754,46,696,0,1,0,3,0,0,746,0.938337801608579
303,1752,46,698,0,1,0,3,0,0,748,0.9385026737967914
304,1751,46,699,0,1,0,3,0,0,749,0.9385847797062751
305,1755,46,695,0,1,0,3,0,0,745,0.938255033557047
306,1751,46,699,0,1,0,3,0,0,749,0.9385847797062751
307,1745,46,705,0,1,0,3,0,0,755,0.9390728476821192
308,1744,46,706,0,1,0,3,0,0,756,0.9391534391534392
309,1745,46,705,0,1,0,3,0,0,755,0.9390728476821192
310,1750,45,701,0,1,0,3,0,0,750,0.94
311,1757,45,695,0,1,0,2,0,0,743,0.9394347240915208
312,1753,45,699,0,1,0,2,0,0,747,0.9397590361445783
313,1757,45,695,0,1,0,2,0,0,743,0.9394347240915208
314,1763,45,689,0,1,0,2,0,0,737,0.9389416553595658
315,1758,45,693,0,1,0,3,0,0,742,0.9393530997304582
316,1763,45,688,0,1,0,3,0,0,737,0.9389416553595658
317,1768,45,683,0,1,0,3,0,0,732,0.9385245901639344
318,1760,45,691,0,1,0,3,0,0,740,0.9391891891891891
319,1756,45,694,0,1,0,4,0,0,744,0.9395161290322581
320,1755,45,693,0,3,0,4,0,0,745,0.9395973154362416
321,1755,45,693,0,3,0,4,0,0,745,0.9395973154362416
322,1754,45,694,0,3,0,4,0,0,746,0.9396782841823056
323,1743,45,705,0,3,0,4,0,0,757,0.940554821664465
324,1745,45,703,0,3,0,4,0,0,755,0.9403973509933775
325,1745,45,703,0,3,0,4,0,0,755,0.9403973509933775
326,1749,44,700,0,3,0,4,0,0,751,0.9414114513981359
327,1748,44,701,0,3,0,4,0,0,752,0.9414893617021277
328,1756,44,693,0,3,0,4,0,0,744,0.9408602150537635
329,1759,44,689,0,4,0,4,0,0,741,0.9406207827260459
330,1765,44,681,0,5,0,5,0,0,735,0.9401360544217687
331,1764,44,682,0,5,0,5,0,0,736,0.9402173913043478
332,1759,44,685,0,7,0,5,0,0,741,0.9406207827260459
333,1752,44,692,0,7,0,5,0,0,748,0.9411764705882353
334,1760,44,684,0,7,0,5,0,0,740,0.9405405405405406
335,1757,44,687,0,7,0,5,0,0,743,0.9407806191117093
336,1761,44,683,0,7,0,5,0,0,739,0.9404600811907984
337,1762,44,681,0,8,0,5,0,0,738,0.940379403794038
338,1764,44,679,0,8,0,5,0,0,736,0.9402173913043478
339,1756,44,687,0,8,0,5,0,0,744,0.9408602150537635
340,1760,44,683,0,8,0,5,0,0,740,0.9405405405405406
341,1760,44,683,0,8,0,5,0,0,740,0.9405405405405406
342,1772,44,670,0,9,0,5,0,0,728,0.9395604395604396
343,1779,44,663,0,9,0,5,0,0,721,0.9389736477115118
344,1787,44,655,0,9,0,5,0,0,713,0.938288920056101
345,1785,44,655,0,10,0,6,0,0,715,0.9384615384615385
346,1785,44,655,0,10,0,6,0,0,715,0.9384615384615385
347,1778,44,661,0,11,0,6,0,0,722,0.9390581717451524
348,1766,44,672,0,12,0,6,0,0,734,0.9400544959128065
349,1768,44,669,0,13,0,6,0,0,732,0.9398907103825137
350,1766,44,669,0,14,0,7,0,0,734,0.9400544959128065
351,1767,44,670,0,12,0,7,0,0,733,0.9399727148703957
352,1768,44,668,0,13,0,7,0,0,732,0.9398907103825137
353,1770,44,666,0,13,0,7,0,0,730,0.9397260273972603
354,1776,44,659,0,14,0,7,0,0,724,0.9392265193370166
355,1772,44,661,0,16,0,7,0,0,728,0.9395604395604396
356,1766,44,664,0,18,0,8,0,0,734,0.9400544959128065
357,1763,44,665,0,19,0,9,0,0,737,0.9402985074626866
358,1758,44,669,0,20,0,9,0,0,742,0.9407008086253369
359,1758,44,669,0,20,0,9,0,0,742,0.9407008086253369
360,1762,43,665,0,21,0,9,0,0,738,0.9417344173441734
361,1754,42,671,0,23,0,10,0,0,746,0.9436997319034852
362,1756,42,669,0,23,0,10,0,0,744,0.9435483870967742
363,1763,42,663,0,22,0,10,0,0,737,0.9430122116689281
364,1768,42,656,0,24,0,10,0,0,732,0.9426229508196722
365,1769,42,654,0,24,0,11,0,0,731,0.9425444596443229
366,1772,41,653,0,23,0,11,0,0,728,0.9436813186813187
367,1776,41,649,0,23,0,11,0,0,724,0.9433701657458563
368,1774,40,651,0,25,0,10,0,0,726,0.9449035812672176
369,1769,40,654,0,27,0,10,0,0,731,0.945280437756498
370,1772,40,650,0,28,0,10,0,0,728,0.945054945054945
371,1772,40,649,0,29,0,10,0,0,728,0.945054945054945
372,1772,40,648,0,30,0,10,0,0,728,0.945054945054945
373,1772,40,647,0,31,0,10,0,0,728,0.945054945054945
374,1773,40,644,0,33,0,10,0,0,727,0.9449793672627235
375,1768,40,648,0,34,0,10,0,0,732,0.9453551912568307
376,1759,41,653,0,36,0,11,0,0,741,0.9446693657219973
377,1759,41,650,0,39,0,11,0,0,741,0.9446693657219973
378,1761,41,646,0,41,0,11,0,0,739,0.9445196211096076
379,1759,41,645,0,44,0,11,0,0,741,0.9446693657219973
380,1761,41,639,0,47,0,12,0,0,739,0.9445196211096076
381,1764,41,635,0,48,0,12,0,0,736,0.9442934782608695
382,1760,41,637,0,50,0,12,0,0,740,0.9445945945945946
383,1769,41,627,0,51,0,12,0,0,731,0.9439124487004104
384,1767,41,626,0,54,0,12,0,0,733,0.9440654843110505
385,1765,41,626,0,56,0,12,0,0,735,0.9442176870748299
386,1759,41,630,0,58,0,12,0,0,741,0.9446693657219973
387,1759,41,629,0,60,0,11,0,0,741,0.9446693657219973
388,1757,41,629,0,62,0,11,0,0,743,0.9448183041722745
389,1754,41,633,0,61,0,11,0,0,746,0.9450402144772118
390,1753,41,629,0,65,0,12,0,0,747,0.9451137884872824
391,1752,41,629,0,65,0,13,0,0,748,0.9451871657754011
392,1750,41,630,0,66,0,13,0,0,750,0.9453333333333334
393,1741,41,633,0,72,0,13,0,0,759,0.9459815546772069
394,1737,41,630,0,78,0,14,0,0,763,0.9462647444298821
395,1729,41,633,0,82,0,15,0,0,771,0.9468223086900129
396,1736,41,626,0,82,0,15,0,0,764,0.9463350785340314
397,1729,41,627,0,88,0,15,0,0,771,0.9468223086900129
398,1731,41,622,0,91,0,15,0,0,769,0.9466840052015605
399,1734,41,617,0,93,0,15,0,0,766,0.9464751958224543
400,1736,41,616,0,92,0,15,0,0,764,0.9463350785340314
401,1738,41,612,0,94,0,15,0,0,762,0.9461942257217848
402,1735,41,616,0,93,0,15,0,0,765,0.9464052287581699
403,1736,41,612,0,96,0,15,0,0,764,0.9463350785340314
404,1719,41,616,0,109,0,15,0,0,781,0.9475032010243278
405,1731,41,606,0,107,0,15,0,0,769,0.9466840052015605
406,1726,41,602,0,116,0,15,0,0,774,0.9470284237726099
407,1720,41,603,0,121,0,15,0,0,780,0.9474358974358974
408,1722,41,599,0,123,0,15,0,0,778,0.9473007712082262
409,1711,41,605,0,128,0,15,0,0,789,0.9480354879594424
410,1695,41,608,0,141,0,15,0,0,805,0.9490683229813665
411,1694,41,603,0,146,0,16,0,0,806,0.9491315136476427
412,1680,41,609,0,154,0,16,0,0,820,0.95
413,1683,41,607,0,153,0,16,0,0,817,0.9498164014687882
414,1691,41,596,0,156,0,16,0,0,809,0.9493201483312732
415,1695,41,587,0,162,0,15,0,0,805,0.9490683229813665
416,1699,41,584,0,161,0,15,0,0,801,0.9488139825218477
417,1687,41,591,0,166,0,15,0,0,813,0.949569495694957
418,1689,41,592,0,163,0,15,0,0,811,0.9494451294697904
419,1685,41,588,0,171,0,15,0,0,815,0.9496932515337423
420,1673,41,592,0,179,0,15,0,0,827,0.9504232164449818
421,1678,41,582,0,183,0,16,0,0,822,0.9501216545012166
422,1689,41,580,0,174,0,16,0,0,811,0.9494451294697904
423,1688,41,582,0,172,0,17,0,0,812,0.9495073891625616
424,1677,41,585,0,180,0,17,0,0,823,0.9501822600243013
425,1679,41,578,0,185,0,17,0,0,821,0.9500609013398295
426,1670,41,580,0,191,0,18,0,0,830,0.9506024096385542
427,1677,41,579,0,185,0,18,0,0,823,0.9501822600243013
428,1679,41,575,0,187,0,18,0,0,821,0.9500609013398295
429,1664,41,580,0,197,0,18,0,0,836,0.9509569377990431
430,1651,41,583,0,207,0,18,0,0,849,0.9517078916372202
431,1661,41,576,0,204,0,18,0,0,839,0.9511323003575686
432,1651,41,582,0,208,0,18,0,0,849,0.9517078916372202
433,1641,41,580,0,220,0,18,0,0,859,0.9522700814901047
434,1636,41,583,0,221,0,19,0,0,864,0.9525462962962963
435,1637,41,578,0,225,0,19,0,0,863,0.9524913093858632
436,1635,41,572,0,233,0,19,0,0,865,0.9526011560693641
437,1639,41,568,0,234,0,18,0,0,861,0.9523809523809523
438,1639,41,570,0,231,0,19,0,0,861,0.9523809523809523
439,1633,41,572,0,235,0,19,0,0,867,0.9527104959630911
440,1632,41,566,0,241,0,20,0,0,868,0.9527649769585254
441,1621,41,565,0,253,0,20,0,0,879,0.9533560864618885
